VTX,IDX,Position[0],Position[1],Position[2],Position[3],Normal[0],Normal[1],Normal[2],TexCoord0[0],TexCoord0[1]
3202,867,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1915034801,-0.2459457815
3203,893,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1379985660,-0.2692337632
3204,867,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1915034801,-0.2459457815
3205,884,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1273411959,-0.2115897536
3206,905,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1427324563,-0.2608908117
3207,894,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1773215085,-0.1231316477
3208,868,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1995881349,-0.1134078354
3209,906,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1585372835,-0.1031577736
3210,907,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4913555384,-0.1578362882
3211,869,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4483633637,-0.1494240612
3212,873,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4835503995,-0.1775403023
3213,881,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1217059344,-0.3044613004
3214,874,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0461057238,-0.2217311263
3215,875,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0538088493,-0.2957698703
3216,874,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0461057238,-0.2217311263
3217,879,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1042918935,-0.2606353462
3218,876,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0840776414,-0.1961994320
3219,876,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0840776414,-0.1961994320
3220,886,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0761314929,-0.1576807052
3221,874,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0461057238,-0.2217311263
3222,874,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0461057238,-0.2217311263
3223,881,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1217059344,-0.3044613004
3224,879,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1042918935,-0.2606353462
3225,886,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0761314929,-0.1576807052
3226,890,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0434806757,-0.1682801247
3227,874,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0461057238,-0.2217311263
3228,881,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1217059344,-0.3044613004
3229,875,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0538088493,-0.2957698703
3230,898,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1342830956,-0.3576416075
3231,898,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1342830956,-0.3576416075
3232,875,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0538088493,-0.2957698703
3233,899,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0801208764,-0.3616681695
3234,877,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0978448167,-0.0574570112
3235,889,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1730674058,-0.0791175812
3236,885,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1711022258,-0.0520169847
3237,880,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1206402332,-0.0942453593
3238,889,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1730674058,-0.0791175812
3239,878,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0978500322,-0.0568981282
3240,880,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1206402332,-0.0942453593
3241,906,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1585372835,-0.1031577736
3242,889,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1730674058,-0.0791175812
3243,894,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1773215085,-0.1231316477
3244,906,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1585372835,-0.1031577736
3245,880,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1206402332,-0.0942453593
3246,881,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1217059344,-0.3044613004
3247,898,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1342830956,-0.3576416075
3248,883,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1983274221,-0.3649764359
3249,896,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2012737989,-0.3966064453
3250,883,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1983274221,-0.3649764359
3251,898,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1342830956,-0.3576416075
3252,884,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1273411959,-0.2115897536
3253,888,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1227971613,-0.2483950257
3254,905,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1427324563,-0.2608908117
3255,896,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.2012737989,-0.3966064453
3256,898,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.1342830956,-0.3576416075
3257,899,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.0801208764,-0.3616681695
3258,900,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4539575875,-0.3998816311
3259,902,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3662019372,-0.4067943394
3260,901,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3655118048,-0.4074420035
3261,900,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4539575875,-0.3998816311
3262,901,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3655118048,-0.4074420035
3263,909,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4604416788,-0.4042336345
3264,902,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3662019372,-0.4067943394
3265,900,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4539575875,-0.3998816311
3266,904,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4663205445,-0.3920210898
3267,909,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.4604416788,-0.4042336345
3268,901,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3655118048,-0.4074420035
3269,903,-1.#IND000000,-1.#IND000000,-1.#IND000000,1.0000000000,-1.#IND000000,-1.#IND000000,-1.#IND000000,0.3630799651,-0.4102377594
3270,911,-1388747995494475600000000.0000000000,1187079686484586300000000.0000000000,-727169354348937840000000.0000000000,1.0000000000,-12357578770834948000000000.0000000000,-15918011361696234000000000.0000000000,-18430739217382599000000000.0000000000,0.9615106583,-0.9423855543
3271,912,-411188157581339290000000.0000000000,-2422041067746623500000000.0000000000,-1467958314546984400000000.0000000000,1.0000000000,5344299612236267400000000.0000000000,-37753390039944102000000000.0000000000,-12189659212453474000000000.0000000000,0.9009388685,-0.9620170593
3272,910,-3182688236170394600000000.0000000000,-178606708383614690000000.0000000000,-2975884382433422100000000.0000000000,1.0000000000,9908207410591242900000.0000000000,-21295255705926642000000000.0000000000,-9608946457944205200000000.0000000000,0.9582740068,-0.9623927474
3273,988,3408993757157791800000000.0000000000,2233602965347662000000000.0000000000,4109885292228166200000000.0000000000,1.0000000000,-25267365437202410000000000.0000000000,-3305012631348428700000000.0000000000,-24477833261632595000000000.0000000000,0.9527046680,-0.8872966766
3274,912,-411188157581339290000000.0000000000,-2422041067746623500000000.0000000000,-1467958314546984400000000.0000000000,1.0000000000,5344299612236267400000000.0000000000,-37753390039944102000000000.0000000000,-12189659212453474000000000.0000000000,0.9009388685,-0.9620170593
3275,911,-1388747995494475600000000.0000000000,1187079686484586300000000.0000000000,-727169354348937840000000.0000000000,1.0000000000,-12357578770834948000000000.0000000000,-15918011361696234000000000.0000000000,-18430739217382599000000000.0000000000,0.9615106583,-0.9423855543
3276,912,-411188157581339290000000.0000000000,-2422041067746623500000000.0000000000,-1467958314546984400000000.0000000000,1.0000000000,5344299612236267400000000.0000000000,-37753390039944102000000000.0000000000,-12189659212453474000000000.0000000000,0.9009388685,-0.9620170593
3277,982,8524491773349188100000000.0000000000,-1363082377534858400000000.0000000000,7138899179897633300000000.0000000000,1.0000000000,31995854537419125000000000.0000000000,-47424328510730265000000000.0000000000,7686777278719596200000000.0000000000,0.8003345728,-0.9044500589
3278,914,1277480261660809200000000.0000000000,-2030699877406338800000000.0000000000,244932336988607570000000.0000000000,1.0000000000,12580714045915052000000000.0000000000,-26141215374090142000000000.0000000000,-362245847077244220000000.0000000000,0.8185263872,-0.9689917564
3279,912,-411188157581339290000000.0000000000,-2422041067746623500000000.0000000000,-1467958314546984400000000.0000000000,1.0000000000,5344299612236267400000000.0000000000,-37753390039944102000000000.0000000000,-12189659212453474000000000.0000000000,0.9009388685,-0.9620170593
3280,1033,5841337907930334400000000.0000000000,-720472753904617050000000.0000000000,4988329909542132600000000.0000000000,1.0000000000,1995550327149825600000000.0000000000,-46482313242804157000000000.0000000000,-19178339637829863000000000.0000000000,0.8581019044,-0.8986464143
3281,982,8524491773349188100000000.0000000000,-1363082377534858400000000.0000000000,7138899179897633300000000.0000000000,1.0000000000,31995854537419125000000000.0000000000,-47424328510730265000000000.0000000000,7686777278719596200000000.0000000000,0.8003345728,-0.9044500589
3282,988,3408993757157791800000000.0000000000,2233602965347662000000000.0000000000,4109885292228166200000000.0000000000,1.0000000000,-25267365437202410000000000.0000000000,-3305012631348428700000000.0000000000,-24477833261632595000000000.0000000000,0.9527046680,-0.8872966766
3283,1033,5841337907930334400000000.0000000000,-720472753904617050000000.0000000000,4988329909542132600000000.0000000000,1.0000000000,1995550327149825600000000.0000000000,-46482313242804157000000000.0000000000,-19178339637829863000000000.0000000000,0.8581019044,-0.8986464143
3284,912,-411188157581339290000000.0000000000,-2422041067746623500000000.0000000000,-1467958314546984400000000.0000000000,1.0000000000,5344299612236267400000000.0000000000,-37753390039944102000000000.0000000000,-12189659212453474000000000.0000000000,0.9009388685,-0.9620170593
3285,915,2025263420166553200000000.0000000000,108563412329422990000000.0000000000,1891367584192344400000000.0000000000,1.0000000000,18645288686017897000000000.0000000000,-13790327006746427000000000.0000000000,10732810305409693000000000.0000000000,0.7023377419,-0.9663599730
3286,913,1277480261660809200000000.0000000000,-2030699877406338800000000.0000000000,244932336988607570000000.0000000000,1.0000000000,12580714045915052000000000.0000000000,-26141215374090142000000000.0000000000,-362245847077244220000000.0000000000,0.8185078502,-0.9702100754
3287,980,5449764259791683300000000.0000000000,201329782433099110000000.0000000000,5048453613085875100000000.0000000000,1.0000000000,38468904654918157000000000.0000000000,-27665188524053638000000000.0000000000,22499339255221923000000000.0000000000,0.7250947356,-0.9445111156
3288,913,1277480261660809200000000.0000000000,-2030699877406338800000000.0000000000,244932336988607570000000.0000000000,1.0000000000,12580714045915052000000000.0000000000,-26141215374090142000000000.0000000000,-362245847077244220000000.0000000000,0.8185078502,-0.9702100754
3289,981,8524491773349188100000000.0000000000,-1363082377534858400000000.0000000000,7138899179897633300000000.0000000000,1.0000000000,31995854537419125000000000.0000000000,-47424328510730265000000000.0000000000,7686777278719596200000000.0000000000,0.8003012538,-0.9040687680
3290,980,5449764259791683300000000.0000000000,201329782433099110000000.0000000000,5048453613085875100000000.0000000000,1.0000000000,38468904654918157000000000.0000000000,-27665188524053638000000000.0000000000,22499339255221923000000000.0000000000,0.7250947356,-0.9445111156
3291,915,2025263420166553200000000.0000000000,108563412329422990000000.0000000000,1891367584192344400000000.0000000000,1.0000000000,18645288686017897000000000.0000000000,-13790327006746427000000000.0000000000,10732810305409693000000000.0000000000,0.7023377419,-0.9663599730
3292,918,1182388592997529200000000.0000000000,1096923890955310300000000.0000000000,1571014941424840900000000.0000000000,1.0000000000,10932490545400076000000000.0000000000,-1508249894714044200000000.0000000000,9263833817058953100000000.0000000000,0.6295068264,-0.9609368443
3293,916,-340461682688.0000000000,-762583056384.0000000000,-654129233920.0000000000,1.0000000000,-3074835873792.0000000000,-4256007454720.0000000000,-4719324430336.0000000000,0.6205832362,-0.9821146131
3294,915,2025263420166553200000000.0000000000,108563412329422990000000.0000000000,1891367584192344400000000.0000000000,1.0000000000,18645288686017897000000000.0000000000,-13790327006746427000000000.0000000000,10732810305409693000000000.0000000000,0.7023377419,-0.9663599730
3295,980,5449764259791683300000000.0000000000,201329782433099110000000.0000000000,5048453613085875100000000.0000000000,1.0000000000,38468904654918157000000000.0000000000,-27665188524053638000000000.0000000000,22499339255221923000000000.0000000000,0.7250947356,-0.9445111156
3296,918,1182388592997529200000000.0000000000,1096923890955310300000000.0000000000,1571014941424840900000000.0000000000,1.0000000000,10932490545400076000000000.0000000000,-1508249894714044200000000.0000000000,9263833817058953100000000.0000000000,0.6295068264,-0.9609368443
3297,918,1182388592997529200000000.0000000000,1096923890955310300000000.0000000000,1571014941424840900000000.0000000000,1.0000000000,10932490545400076000000000.0000000000,-1508249894714044200000000.0000000000,9263833817058953100000000.0000000000,0.6295068264,-0.9609368443
3298,1032,1709564977397959500000000.0000000000,1358556872398900400000000.0000000000,2168741042650361500000000.0000000000,1.0000000000,11210667446031616000000000.0000000000,-321935459878140610000000.0000000000,10052681157255032000000000.0000000000,0.6388542056,-0.9338358641
3299,917,752582626614234270000000.0000000000,1371652619539353400000000.0000000000,1304111307265346600000000.0000000000,1.0000000000,5421717138349112500000000.0000000000,4974342089387490000000000.0000000000,7178662289670018900000000.0000000000,0.5570914149,-0.9288128018
3300,919,8119854371641836800000000.0000000000,5140161601248322100000000.0000000000,9707987603336704000000000.0000000000,1.0000000000,34014029796175355000000000.0000000000,8517652066523108000000000.0000000000,34788753847940000000000000.0000000000,0.6642954946,-0.8967104554
3301,920,6849464577234359700000000.0000000000,7407260683299703000000000.0000000000,9576273815425151700000000.0000000000,1.0000000000,7075461979949650800000000.0000000000,47569223073743235000000000.0000000000,27920929572205529000000000.0000000000,0.6028060317,-0.8961798549
3302,917,752582626614234270000000.0000000000,1371652619539353400000000.0000000000,1304111307265346600000000.0000000000,1.0000000000,5421717138349112500000000.0000000000,4974342089387490000000000.0000000000,7178662289670018900000000.0000000000,0.5570914149,-0.9288128018
3303,1032,1709564977397959500000000.0000000000,1358556872398900400000000.0000000000,2168741042650361500000000.0000000000,1.0000000000,11210667446031616000000000.0000000000,-321935459878140610000000.0000000000,10052681157255032000000000.0000000000,0.6388542056,-0.9338358641
3304,919,8119854371641836800000000.0000000000,5140161601248322100000000.0000000000,9707987603336704000000000.0000000000,1.0000000000,34014029796175355000000000.0000000000,8517652066523108000000000.0000000000,34788753847940000000000000.0000000000,0.6642954946,-0.8967104554
3305,917,752582626614234270000000.0000000000,1371652619539353400000000.0000000000,1304111307265346600000000.0000000000,1.0000000000,5421717138349112500000000.0000000000,4974342089387490000000000.0000000000,7178662289670018900000000.0000000000,0.5570914149,-0.9288128018
3306,917,752582626614234270000000.0000000000,1371652619539353400000000.0000000000,1304111307265346600000000.0000000000,1.0000000000,5421717138349112500000000.0000000000,4974342089387490000000000.0000000000,7178662289670018900000000.0000000000,0.5570914149,-0.9288128018
3307,920,6849464577234359700000000.0000000000,7407260683299703000000000.0000000000,9576273815425151700000000.0000000000,1.0000000000,7075461979949650800000000.0000000000,47569223073743235000000000.0000000000,27920929572205529000000000.0000000000,0.6028060317,-0.8961798549
3308,990,463153356212919480000000.0000000000,5185217197187605400000000.0000000000,2763213022929129300000000.0000000000,1.0000000000,-2339979862043598100000000.0000000000,36615843896522692000000000.0000000000,14408852100145432000000000.0000000000,0.5425848365,-0.9151226282
3309,980,5449764259791683300000000.0000000000,201329782433099110000000.0000000000,5048453613085875100000000.0000000000,1.0000000000,38468904654918157000000000.0000000000,-27665188524053638000000000.0000000000,22499339255221923000000000.0000000000,0.7250947356,-0.9445111156
3310,1032,1709564977397959500000000.0000000000,1358556872398900400000000.0000000000,2168741042650361500000000.0000000000,1.0000000000,11210667446031616000000000.0000000000,-321935459878140610000000.0000000000,10052681157255032000000000.0000000000,0.6388542056,-0.9338358641
3311,918,1182388592997529200000000.0000000000,1096923890955310300000000.0000000000,1571014941424840900000000.0000000000,1.0000000000,10932490545400076000000000.0000000000,-1508249894714044200000000.0000000000,9263833817058953100000000.0000000000,0.6295068264,-0.9609368443
3312,919,8119854371641836800000000.0000000000,5140161601248322100000000.0000000000,9707987603336704000000000.0000000000,1.0000000000,34014029796175355000000000.0000000000,8517652066523108000000000.0000000000,34788753847940000000000000.0000000000,0.6642954946,-0.8967104554
3313,921,10429665736674388000000000.0000000000,7262509082553304100000000.0000000000,12767721372726797000000000.0000000000,1.0000000000,20518182000135609000000000.0000000000,28504748269551353000000000.0000000000,31539025532119727000000000.0000000000,0.6763340831,-0.8578211665
3314,920,6849464577234359700000000.0000000000,7407260683299703000000000.0000000000,9576273815425151700000000.0000000000,1.0000000000,7075461979949650800000000.0000000000,47569223073743235000000000.0000000000,27920929572205529000000000.0000000000,0.6028060317,-0.8961798549
3315,976,11994189441797916000000000.0000000000,4094362645320515700000000.0000000000,12760047527192134000000000.0000000000,1.0000000000,34907636195966030000000000.0000000000,-10183066203132524000000000.0000000000,27155504985297043000000000.0000000000,0.7411150932,-0.8572788239
3316,921,10429665736674388000000000.0000000000,7262509082553304100000000.0000000000,12767721372726797000000000.0000000000,1.0000000000,20518182000135609000000000.0000000000,28504748269551353000000000.0000000000,31539025532119727000000000.0000000000,0.6763340831,-0.8578211665
